oob_regret,selected_candidate_index
0.012019912502588936,2
0.023680003798912608,2
0.0,3
0.0121475047148671,2
0.018564025599167644,2
0.0,2
0.09680574382503591,5
0.00886366634316238,2
0.013597615266746216,2
0.0,2
0.12828959163075396,5
0.004146586000989161,2
0.013066995437061482,2
0.07451925515598098,6
0.024809863150444242,2
0.018430506875186298,3
0.018399306592111184,5
0.07293007426546844,5
0.061979042601518264,6
0.0799375586593678,5
0.01529211776392067,2
0.014828003288408179,2
0.006501199041513847,2
0.022234447158192838,2
0.009027154156665107,2
0.014290760283721393,3
0.025686791420512563,2
0.0632520307453915,0
0.03622485748023896,6
0.04241514682346868,6
0.0,2
0.05608551517444482,1
0.014569859671564267,3
0.00871539080135278,3
0.010378826771096389,2
0.017126269794643323,2
0.05239739230055515,6
0.10550738963277861,5
0.10471705227632434,5
0.009870168498902529,3
0.05877352667004998,0
0.041239123860989546,6
0.006283357402993794,3
0.04862733406975646,6
0.10111703459516937,5
0.012543812332494478,3
0.033857422094371745,6
0.02820046481065236,6
0.028291167667612083,6
0.06307046885433329,0
0.03677553714600204,6
0.011695466477923425,2
0.07418313761598602,5
0.015279980447547553,6
0.013792230036104303,2
0.01315699206084145,5
0.020816156224113244,6
0.11352888553902729,0
0.010223366580706147,2
0.009225142761306218,2
0.044342088507908856,5
0.008244610839855865,3
0.07089342476668153,8
0.03278989424895501,2
0.01249866321922817,2
0.03088218471799857,6
0.007211586964570693,2
0.05314241068353984,6
0.01852245735133355,2
0.017666541485686776,2
0.025163736923115715,2
0.020763403815837078,2
0.006497524152261527,3
0.014431615596260952,2
0.025242945005123807,6
0.0,2
0.012139756850812727,3
0.017391514936278635,2
0.020185305192504027,2
0.024079988914615907,3
0.013499282784095068,3
0.041761977319757365,6
0.06386261985535144,5
0.01597946211568546,2
0.009511228134330474,3
0.006193103133087199,3
0.0953123066743236,0
0.022651055584194085,2
0.027413287258103533,6
0.022569327858230903,6
0.03010164161741477,2
0.001968986479990345,2
0.04098421464431895,6
0.030070883678856533,2
0.007635898767528043,3
0.020061854571326476,2
0.05373836289443244,5
0.00901952839183777,2
0.009596128465813647,3
0.018585450049490873,3
7.053384791691486e-06,2
0.01779761980235757,6
0.02058764333908919,2
0.009667329377799794,3
0.018621657254474386,2
0.03908031707531101,6
0.03905472442215373,6
0.000958239064523414,2
0.023639146666258354,6
0.0051764839991897404,2
0.010863888742381644,2
0.09604861484058738,0
0.08541185816194138,5
0.01860089590712824,3
0.018774638118085316,2
0.020225237193461088,2
0.009185613750841468,3
0.09065223671610798,5
0.07044073155560115,0
0.03822090088896936,6
0.056795778090010615,6
0.01405134173447864,3
0.023661756952585933,6
0.13363733207781353,5
0.018458019131374334,2
0.07131396934291942,0
0.05284921590373204,6
0.021690492485191906,2
0.06781516511443998,6
0.010284126092391849,6
0.02087151638170287,6
0.16035391053079773,8
